,id,pid,lot_subclass,lot_zone,lot_frontage,lot_area,access_road,access_alley,lot_shape,land_contour,utilities_type,lot_config,land_slope,neighborhood,cond_1,cond_2,house_type,house_style,house_qual,house_cond,year_built,year_remodel,roof_style,roof_material,exterior_type1,exterior_type2,wall_type,wall_area,exterior_qual,exterior_cond,foundation_type,bsmt_qual,bsmt_cond,bsmt_area,bsmt_type1_score,bsmt_type1_area,bsmt_type2_score,bsmt_type2_area,bsmt_unfinish_area,bsmt_total_area,heating_type,heating_cond,central_aircond,electrical_type,floor_1_area,floor_2_area,floor_lowqual_total_area,ground_total_area,bath_full_bsmt_num,bath_half_bsmt_num,bath_full_bsmt_num,bath_full_ground_num,bath_half_ground_num,kitchen_num,kitchen_qual,rooms_num,house_fn,fireplace_num,fireplace_score,garage_type,garage_year,garage_finish,garage_car_num,garage_area,garage_qual,garage_cond,driveway_type,wooddeck_area,porch_open_area,porch_enclosed_area,porch_3season_area,porch_screen_area,pool_area,pool_qual,fence_num,misc_feature,misc_value,sold_month,sold_year,sale_type,sale_price,interact_01,interact_02,interact_03
979,43,528138020,20,RL,79.0,14122,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,0.8,0.5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,0.8,0.6,PConc,1.0,0.6,No,1.0,28.0,0.16666666666666666,0.0,1794.0,1822.0,GasA,1.0,Y,SBrkr,1822,0,0,1822,0.0,0.0,2,0,3,1,1.0,8,Typ,1,0.8,Attchd,2005.0,RFn,3.0,678.0,0.6,0.6,Y,0,119,0,0,0,0,,,,0,2,2010,WD ,259000,4022030,1604.8000000000002,1457.6000000000001
980,2223,909428120,20,RL,,21000,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,0.6,0.5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,0.6,0.8,CBlock,0.8,0.6,Mn,0.8333333333333334,35.0,0.5,869.0,905.0,1809.0,GasA,0.6,Y,SBrkr,2259,0,0,2259,1.0,0.0,2,0,3,1,0.8,7,Typ,2,0.8,Basment,1953.0,Unf,2.0,450.0,0.6,0.6,Y,166,120,192,0,0,0,,MnPrv,,0,10,2007,COD,217000,3814209,1171.8,1355.3999999999999
981,2009,903206170,50,RL,70.0,8737,Pave,,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,0.6,0.7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,0.6,0.6,BrkTil,0.8,0.6,No,0.5,300.0,0.16666666666666666,0.0,765.0,1065.0,GasA,1.0,Y,FuseA,915,720,0,1635,0.0,0.0,1,1,3,1,0.6,6,Typ,1,0.8,Detchd,1950.0,Unf,2.0,440.0,0.6,0.6,Y,0,38,0,144,0,0,,,,0,5,2007,WD ,210000,3749850,1170.0,981.0
982,394,527402220,20,RL,,8750,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5,0.6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,0.6,0.6,CBlock,0.6,0.6,No,0.6666666666666666,828.0,0.16666666666666666,0.0,174.0,1002.0,GasA,0.6,Y,SBrkr,1002,0,0,1002,1.0,0.0,1,0,3,1,0.6,5,Typ,0,,Detchd,1973.0,Unf,2.0,902.0,0.6,0.6,Y,0,0,0,0,0,0,,MnPrv,,0,8,2009,WD ,148500,3880900,985.0,501.0
983,1738,528222050,60,RL,73.0,8499,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.6,0.5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.6,0.6,PConc,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,616.0,616.0,GasA,1.0,Y,SBrkr,616,796,0,1412,0.0,0.0,2,1,3,1,0.8,6,Typ,1,0.8,BuiltIn,2007.0,Fin,2.0,432.0,0.6,0.6,Y,0,36,0,0,0,0,,,,0,3,2007,New,156932,4026042,1204.2,847.1999999999999
984,1196,534225110,90,RL,72.0,11072,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,0.5,0.5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,1728.0,1728.0,GasA,0.6,Y,SBrkr,1728,0,0,1728,0.0,0.0,2,0,6,2,0.6,10,Typ,0,,Detchd,1987.0,Unf,2.0,576.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,11,2008,WD ,145000,3861225,982.5,864.0
985,828,906380210,20,RL,64.0,6762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.7,0.5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8,0.6,PConc,0.8,0.6,Av,1.0,902.0,0.16666666666666666,0.0,380.0,1282.0,GasA,1.0,Y,SBrkr,1290,0,0,1290,1.0,0.0,2,0,2,1,0.8,6,Typ,1,0.8,Attchd,2007.0,RFn,2.0,662.0,0.6,0.6,Y,168,0,0,0,0,0,,,,0,5,2009,WD ,200000,4028049,1404.8999999999999,902.9999999999999
986,1694,528106110,20,RL,105.0,15431,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.0,0.5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,400.0,1.0,0.6,PConc,1.0,0.6,Gd,1.0,1430.0,0.16666666666666666,0.0,564.0,1994.0,GasA,1.0,Y,SBrkr,2046,0,0,2046,1.0,0.0,2,1,2,1,1.0,7,Typ,2,0.8,Attchd,2005.0,Fin,3.0,878.0,0.6,0.6,Y,188,65,0,0,175,0,,,,0,8,2007,WD ,450000,4022030,2006.0,2046.0
987,571,533213040,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,0.6,0.5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,0.6,0.6,PConc,0.8,0.6,No,1.0,381.0,0.16666666666666666,0.0,348.0,729.0,GasA,0.8,Y,SBrkr,742,729,0,1471,0.0,0.0,2,1,3,1,0.6,6,Typ,0,,Detchd,1999.0,Unf,2.0,440.0,0.6,0.6,Y,0,24,0,0,0,0,,,,0,3,2009,WD ,172500,3996001,1199.3999999999999,882.6
988,1192,534177180,60,RL,90.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,0.6,0.7,1974,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.8333333333333334,956.0,0.5,182.0,384.0,1522.0,GasA,0.6,Y,SBrkr,1548,1066,0,2614,0.0,0.0,2,1,4,1,0.6,9,Typ,1,0.6,Attchd,1974.0,RFn,2.0,624.0,0.6,0.6,Y,38,243,0,0,0,0,,,,0,6,2008,WD ,240000,3942078,1198.2,1568.3999999999999
989,1806,528482090,60,FV,102.0,11143,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,0.8,0.5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,0.8,0.6,PConc,0.8,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,1580.0,1580.0,GasA,1.0,Y,SBrkr,1580,886,0,2466,0.0,0.0,3,0,4,1,0.8,8,Typ,1,0.8,Attchd,2004.0,RFn,2.0,610.0,0.6,0.6,Y,159,214,0,0,0,0,,,,0,12,2007,WD ,340000,4018020,1604.0,1972.8000000000002
990,962,916386140,20,RL,73.0,8925,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,0.8,0.5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8,0.6,PConc,0.8,0.6,Av,1.0,16.0,0.16666666666666666,0.0,1450.0,1466.0,GasA,1.0,Y,SBrkr,1466,0,0,1466,0.0,0.0,2,0,3,1,0.8,7,Typ,0,,Attchd,2007.0,Fin,3.0,610.0,0.6,0.6,Y,100,18,0,0,0,0,,,,0,7,2009,WD ,201000,4028049,1605.6000000000001,1172.8
991,2142,907203110,20,RL,120.0,10356,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.5,0.6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.6,0.6,CBlock,0.6,0.6,Av,0.6666666666666666,716.0,0.16666666666666666,0.0,253.0,969.0,GasA,0.6,Y,SBrkr,969,0,0,969,0.0,0.0,1,1,3,1,0.6,5,Typ,0,,Attchd,1975.0,Unf,2.0,440.0,0.6,0.6,Y,0,0,0,0,0,0,,MnPrv,,0,1,2007,WD ,122000,3900625,987.5,484.5
992,1648,527302090,20,RL,93.0,12299,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,0.7,0.6,1978,1985,Gable,CompShg,Plywood,Plywood,Stone,67.0,0.6,0.6,CBlock,0.8,0.6,No,1.0,1328.0,0.16666666666666666,0.0,201.0,1529.0,GasA,0.6,Y,SBrkr,1664,0,0,1664,1.0,0.0,2,0,3,1,0.8,7,Typ,1,0.6,Attchd,1978.0,Fin,2.0,663.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,9,2007,WD ,213000,3926330,1389.5,1164.8
993,618,534475250,20,RL,90.0,9900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,0.6,0.5,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,0.8,0.6,CBlock,0.6,0.6,No,0.5,1173.0,0.16666666666666666,0.0,507.0,1680.0,GasA,0.6,Y,SBrkr,1691,0,0,1691,1.0,0.0,1,0,2,1,0.6,5,Typ,0,,Attchd,1967.0,Unf,2.0,550.0,0.8,0.6,Y,0,67,260,0,0,0,,MnPrv,,0,4,2009,WD ,175000,3869089,1180.2,1014.5999999999999
994,2108,906380200,20,RL,64.0,6762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.7,0.5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,0.8,0.6,PConc,0.8,0.6,No,1.0,664.0,0.16666666666666666,0.0,544.0,1208.0,GasA,1.0,Y,SBrkr,1208,0,0,1208,1.0,0.0,2,0,2,1,0.8,6,Typ,0,,Attchd,2007.0,RFn,2.0,628.0,0.6,0.6,Y,105,54,0,0,0,0,,,,0,9,2007,New,195400,4028049,1404.8999999999999,845.5999999999999
995,772,905103070,20,RL,75.0,11625,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,0.5,0.6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,172.0,0.6,0.6,CBlock,0.6,0.6,No,0.6666666666666666,527.0,0.16666666666666666,0.0,525.0,1052.0,GasA,0.6,Y,SBrkr,1052,0,0,1052,0.0,0.0,1,1,3,1,0.6,6,Typ,1,0.2,Attchd,1984.0,Fin,1.0,668.0,0.6,0.6,Y,0,215,0,0,0,0,,,,0,4,2009,WD ,113500,3869089,983.5,526.0
996,2672,903202120,50,RL,65.0,6435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,0.6,0.5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,0.6,0.6,BrkTil,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,972.0,972.0,GasA,0.8,Y,SBrkr,972,605,0,1577,0.0,0.0,1,0,3,1,0.4,6,Typ,1,0.8,Detchd,1939.0,Unf,1.0,312.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,10,2006,WD ,140200,3781050,1170.0,946.1999999999999
997,2492,532376180,20,RL,65.0,8450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,0.5,0.6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,0.6,0.6,CBlock,0.6,0.6,No,0.6666666666666666,162.0,0.5,270.0,450.0,882.0,GasA,0.6,Y,SBrkr,909,0,0,909,0.0,0.0,1,0,3,1,0.6,5,Typ,0,,Attchd,1968.0,Unf,1.0,294.0,0.6,0.6,Y,0,155,0,0,0,0,,MnPrv,,0,11,2006,COD,116000,3873024,984.0,454.5
998,2903,921205050,20,RL,88.0,11577,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,0.9,0.5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,382.0,1.0,0.6,PConc,0.8,0.6,Gd,1.0,1455.0,0.16666666666666666,0.0,383.0,1838.0,GasA,1.0,Y,SBrkr,1838,0,0,1838,1.0,0.0,2,0,3,1,1.0,9,Typ,1,0.8,Attchd,2005.0,Fin,3.0,682.0,0.6,0.6,Y,161,225,0,0,0,0,,,,0,9,2006,New,359900,4022030,1805.4,1654.2
999,2783,907201160,60,RL,50.0,8340,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6,0.6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,0.6,0.6,CBlock,0.8,0.6,Av,1.0,509.0,0.16666666666666666,0.0,166.0,675.0,GasA,0.6,Y,SBrkr,686,702,0,1388,0.0,0.0,1,1,3,1,0.6,6,Typ,0,,Attchd,1977.0,Unf,1.0,317.0,0.6,0.6,Y,406,36,0,0,0,0,,,,0,12,2006,WD ,157500,3908529,1186.2,832.8
1000,786,905401100,20,RL,,10708,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,0.5,0.5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.8,0.6,CBlock,0.6,0.6,No,0.3333333333333333,379.0,0.6666666666666666,768.0,470.0,1617.0,GasA,1.0,Y,FuseA,1867,0,0,1867,1.0,0.0,1,0,2,1,0.6,7,Typ,3,0.8,Attchd,1955.0,Fin,1.0,303.0,0.6,0.6,Y,476,0,0,0,142,0,,GdWo,,0,11,2009,COD,190000,3896315,996.5,933.5
1001,740,903230100,30,RM,60.0,6911,Pave,,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,0.5,0.5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,PConc,0.6,0.6,Mn,0.3333333333333333,405.0,0.16666666666666666,0.0,740.0,1145.0,GasA,0.6,Y,SBrkr,1301,0,0,1301,0.0,0.0,1,0,2,1,0.4,5,Min1,0,,Detchd,1965.0,Unf,2.0,440.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,10,2009,WD ,100000,3751800,975.0,650.5
1002,2546,534403280,20,RL,80.0,8800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.6,0.6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,0.6,0.6,CBlock,0.6,0.6,No,0.6666666666666666,553.0,0.16666666666666666,0.0,698.0,1251.0,GasA,0.6,Y,SBrkr,1251,0,0,1251,1.0,0.0,1,0,3,1,0.6,6,Typ,2,0.8,Attchd,1964.0,RFn,1.0,461.0,0.6,0.6,Y,0,116,0,0,0,0,,MnPrv,Shed,700,3,2006,WD ,160000,3857296,1178.3999999999999,750.6
1003,851,907194160,20,RL,65.0,10739,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.7,0.5,2002,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,0.8,0.6,PConc,0.8,0.6,No,1.0,1259.0,0.16666666666666666,0.0,172.0,1431.0,GasA,1.0,Y,SBrkr,1444,0,0,1444,1.0,0.0,2,0,3,1,0.8,6,Typ,0,,Attchd,2002.0,RFn,2.0,577.0,0.6,0.6,Y,144,40,0,0,0,0,,,,0,4,2009,WD ,203000,4006002,1400.6999999999998,1010.8
1004,1833,533120030,60,RL,,9572,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.8,0.5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,0.8,0.6,PConc,1.0,0.6,No,1.0,482.0,0.16666666666666666,0.0,971.0,1453.0,GasA,1.0,Y,SBrkr,1453,1357,0,2810,0.0,0.0,2,1,4,1,0.8,9,Typ,1,1.0,Attchd,1990.0,RFn,2.0,750.0,0.8,0.8,Y,500,0,0,0,0,0,,,,0,6,2007,WD ,302000,3960100,1592.0,2248.0
1005,76,531451110,120,RL,50.0,8012,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,0.6,0.5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,0.6,0.6,CBlock,0.8,0.6,No,0.6666666666666666,543.0,0.6666666666666666,119.0,261.0,923.0,GasA,0.6,Y,SBrkr,923,0,0,923,0.0,0.0,2,0,2,1,0.6,5,Typ,1,0.6,Attchd,1980.0,RFn,1.0,264.0,0.6,0.6,Y,80,0,0,0,0,0,,,,0,5,2010,WD ,143000,3920400,1188.0,553.8
1006,2151,907270040,60,RL,66.0,16226,Pave,,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.8,0.5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,0.8,0.6,PConc,0.8,0.6,No,1.0,281.0,0.16666666666666666,0.0,747.0,1028.0,GasA,1.0,Y,SBrkr,1210,1242,0,2452,0.0,0.0,2,1,4,1,0.8,9,Typ,1,0.6,BuiltIn,1998.0,Fin,2.0,683.0,0.6,0.6,Y,208,50,0,0,0,0,,,,0,5,2007,WD ,267000,3994002,1599.2,1961.6000000000001
1007,1880,534252070,90,RL,,10899,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,0.4,0.5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.6,0.6,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,0.6,N,SBrkr,1224,0,0,1224,0.0,0.0,2,0,2,2,0.6,8,Typ,0,,CarPort,1964.0,Unf,3.0,530.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,4,2007,WD ,103000,3857296,785.6,489.6
1008,2907,923203100,120,RM,32.0,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,0.6,0.5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,0.6,0.8,PConc,1.0,0.8,No,1.0,1201.0,0.16666666666666666,0.0,36.0,1237.0,GasA,1.0,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,0.6,5,Typ,0,,Attchd,1998.0,Fin,2.0,405.0,0.6,0.6,Y,0,199,0,0,0,0,,,,0,3,2006,WD ,153500,3992004,1198.8,802.1999999999999
1009,1831,532479120,85,RL,,16647,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,0.5,0.5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.6,0.6,CBlock,0.8,0.6,Gd,0.8333333333333334,1390.0,0.16666666666666666,0.0,0.0,1390.0,GasA,0.6,Y,SBrkr,1701,0,0,1701,1.0,0.0,2,0,3,1,0.6,6,Min2,2,0.6,Basment,1975.0,Fin,2.0,611.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,1,2007,WD ,171000,3912475,990.5,850.5
1010,2836,908227030,50,RL,62.0,8707,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,0.4,0.5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,BrkTil,0.6,0.6,No,0.16666666666666666,0.0,0.16666666666666666,0.0,1093.0,1093.0,GasA,0.6,N,FuseF,1093,576,0,1669,0.0,0.0,1,1,4,1,0.6,9,Min2,0,,Attchd,1924.0,Unf,1.0,288.0,0.4,0.6,Y,0,0,56,0,0,0,,,,0,5,2006,WD ,107000,3751800,780.0,667.6
1011,1955,535403030,20,RL,66.0,8300,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.6,0.6,1968,1968,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,86.0,0.6,0.6,CBlock,0.6,0.6,Mn,0.5,952.0,0.16666666666666666,0.0,0.0,952.0,GasA,0.8,Y,SBrkr,952,0,0,952,1.0,0.0,1,0,3,1,0.6,5,Typ,0,,Attchd,1968.0,Unf,1.0,288.0,0.6,0.6,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,128500,3873024,1180.8,571.1999999999999
1012,1926,535179120,20,RL,72.0,9770,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5,0.5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.5,512.0,0.16666666666666666,0.0,410.0,922.0,GasA,0.6,Y,FuseA,922,0,0,922,1.0,0.0,1,0,2,1,0.6,5,Typ,0,,Attchd,1957.0,Unf,1.0,308.0,0.6,0.6,Y,0,34,0,0,0,0,,GdWo,,0,4,2007,WD ,116000,3829849,978.5,461.0
1013,2924,923250060,20,RL,80.0,17400,Pave,,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,0.5,0.5,1977,1977,Gable,CompShg,BrkFace,BrkFace,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.8333333333333334,936.0,0.16666666666666666,0.0,190.0,1126.0,GasA,0.4,Y,SBrkr,1126,0,0,1126,1.0,0.0,2,0,3,1,0.6,5,Typ,1,0.8,Attchd,1977.0,RFn,2.0,484.0,0.6,0.6,P,295,41,0,0,0,0,,,,0,5,2006,WD ,160000,3908529,988.5,563.0
1014,1003,527145090,120,RL,39.0,5070,Pave,,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,0.8,0.5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,0.8,0.6,PConc,0.8,0.6,Mn,0.16666666666666666,0.0,0.16666666666666666,0.0,1280.0,1280.0,GasA,1.0,Y,SBrkr,1280,0,0,1280,0.0,0.0,2,0,2,1,0.8,5,Typ,0,,Attchd,1992.0,RFn,2.0,506.0,0.6,0.6,Y,0,82,0,0,144,0,,,,0,8,2008,WD ,180000,3968064,1593.6000000000001,1024.0
1015,1667,527404050,20,RL,66.0,7920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.5,0.5,1970,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,0.6,0.6,CBlock,0.6,0.6,No,0.8333333333333334,81.0,1.0,619.0,214.0,914.0,GasA,1.0,Y,SBrkr,914,0,0,914,0.0,0.0,1,0,3,1,1.0,5,Typ,0,,Attchd,1970.0,RFn,1.0,368.0,0.6,0.8,Y,120,0,0,0,0,0,,,,0,10,2007,WD ,133000,3943940,1001.0,457.0
1016,2905,923202025,90,RM,78.0,7020,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,0.7,0.5,1997,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,200.0,0.6,0.8,PConc,0.8,0.6,Gd,1.0,1243.0,0.16666666666666666,0.0,45.0,1288.0,GasA,0.8,Y,SBrkr,1368,0,0,1368,2.0,0.0,2,0,2,2,0.6,8,Typ,0,,Attchd,1997.0,Fin,4.0,784.0,0.6,0.6,Y,0,48,0,0,0,0,,,,0,11,2006,WD ,215000,3988009,1397.8999999999999,957.5999999999999
1017,921,909276110,70,RL,,7500,Pave,,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,0.6,0.7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,CBlock,0.6,0.6,No,0.6666666666666666,547.0,0.16666666666666666,0.0,224.0,771.0,GasA,0.4,Y,SBrkr,753,741,0,1494,0.0,0.0,1,0,3,1,0.8,7,Typ,2,0.8,Attchd,1942.0,Unf,1.0,213.0,0.6,0.6,P,0,0,0,0,224,0,,,,0,11,2009,WD ,177500,3786900,1170.0,896.4
1018,1780,528431030,20,RL,76.0,10612,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,0.8,0.5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,0.8,0.6,PConc,0.8,0.6,Mn,1.0,28.0,0.16666666666666666,0.0,1496.0,1524.0,GasA,0.8,Y,SBrkr,1534,0,0,1534,0.0,0.0,2,0,3,1,0.8,7,Typ,1,0.8,Attchd,2006.0,Fin,2.0,484.0,0.6,0.6,Y,168,46,0,0,0,0,,,,0,1,2007,WD ,215000,4024036,1604.8000000000002,1227.2
1019,746,903234220,50,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,0.5,0.6,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,BrkTil,0.6,0.4,No,0.3333333333333333,273.0,0.16666666666666666,0.0,679.0,952.0,GasA,0.6,Y,FuseA,994,588,0,1582,0.0,0.0,2,0,3,1,0.6,6,Typ,1,0.8,Detchd,1938.0,Unf,1.0,250.0,0.4,0.6,Y,189,0,34,150,0,0,,,,0,2,2009,WD ,150000,3779100,975.0,791.0
1020,254,906402200,60,RL,90.0,12376,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,0.7,0.5,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,0.6,0.6,PConc,0.8,0.6,Mn,1.0,1470.0,0.16666666666666666,0.0,203.0,1673.0,GasA,0.8,Y,SBrkr,1699,1523,0,3222,1.0,0.0,3,0,5,1,0.8,11,Typ,2,0.6,Attchd,1990.0,Unf,3.0,594.0,0.6,0.6,Y,367,0,0,0,0,0,,,,0,5,2010,WD ,320000,3960100,1393.0,2255.3999999999996
1021,606,534400050,20,RL,100.0,10004,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.6,0.6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,0.6,0.6,CBlock,0.6,0.6,No,0.5,196.0,0.6666666666666666,345.0,975.0,1516.0,GasA,0.6,Y,SBrkr,1516,0,0,1516,0.0,0.0,1,1,3,1,0.6,6,Typ,0,,Attchd,1964.0,RFn,2.0,472.0,0.6,0.6,Y,0,0,0,0,152,0,,,,0,2,2009,WD ,167000,3857296,1178.3999999999999,909.6
1022,2703,904301410,30,RL,55.0,8250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,0.5,0.7,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0.6,0.6,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,0.6,N,SBrkr,1032,0,0,1032,0.0,0.0,1,0,2,1,0.6,6,Typ,1,0.6,Detchd,1939.0,Unf,1.0,260.0,0.6,0.6,Y,0,0,121,0,0,0,,,,0,6,2006,WD ,125000,3773250,975.0,516.0
